Lat,Long,Season,Year,Solar_Radiation,Precipitation,Surface_Pressure,Humidity,Dew_Frost_Point,Temp_Max,Temp_Min,Wind_Speed
29.37878,74.3258,Rabi,1999,14.440000000000001,4.718000000000001,99.2,28.596,-0.726,27.81,12.104,1.538
26.98616,79.84521,Rabi,1999,16.232,4.83,99.75999999999999,32.59,1.614,29.362,12.232,1.662
29.92706,73.87615,Whole Year,1999,18.35666666666667,8.961666666666668,98.65083333333335,24.468,4.347,36.237,21.079,2.058
26.98616,79.84521,Summer,1999,22.8825,7.084999999999999,98.63499999999999,17.322,3.12,41.648,24.627,2.625
29.37878,74.3258,Kharif,1999,19.532,18.168,97.88,28.964,13.106,41.144,28.4,2.556
26.98616,79.84521,Whole Year,1999,18.217499999999998,52.123333333333335,99.075,38.874,8.71,34.427,20.173,1.943
9.99975,77.48853,Kharif,1999,15.456,202.884,94.496,84.82,20.378,26.956,20.542,1.292
9.99975,77.48853,Rabi,1999,18.996000000000002,71.364,94.694,74.532,17.64,28.5,18.388,0.696
9.99975,77.48853,Whole Year,1999,17.5475,131.26916666666665,94.575,77.976,19.006,28.289,19.708,1.026
24.51414,92.63435,Autumn,1999,15.116666666666667,105.58666666666669,97.58999999999999,81.027,20.477,29.05,20.127,0.37
24.51414,92.63435,Kharif,1999,14.84,240.546,97.1,83.548,23.674,31.108,23.534,0.39
24.51414,92.63435,Rabi,1999,18.024,12.398,97.824,53.364,9.704,29.012,13.806,0.576
26.24172,74.79064,Kharif,1999,19.535999999999998,44.824,95.804,44.208,16.2,37.696,24.928,2.754
27.0251,70.78607,Whole Year,1999,19.11583333333333,6.843333333333334,98.85916666666667,26.527,5.768,35.923,21.268,3.169
27.0251,70.78607,Rabi,1999,15.88,0.9760000000000002,99.588,22.468,-2.464,29.136,13.946,1.992
27.0251,70.78607,Kharif,1999,20.637999999999998,11.957999999999998,98.29199999999999,34.064,14.902,40.456,27.008,3.97
26.24172,74.79064,Rabi,1999,16.916,5.5200000000000005,96.874,27.196,-1.22,29.062,12.064,1.726
24.51414,92.63435,Summer,1999,18.9775,145.565,97.11500000000001,57.165,17.208,34.452,21.855,0.52
24.51414,92.63435,Whole Year,1999,17.025,129.59083333333334,97.41583333333334,66.768,16.978,30.821,19.296,0.472
24.51414,92.63435,Winter,1999,16.96,0.125,97.995,57.865,8.555,25.91,10.65,0.565
26.24172,74.79064,Whole Year,1999,19.201666666666664,21.065,96.27333333333331,30.804,5.842,34.739,19.463,2.447
20.04287,85.49866,Kharif,1999,14.386000000000001,223.546,98.89399999999999,84.97,24.434,30.282,24.864,2.562
21.09947,84.95384,Rabi,1999,18.776,12.421999999999999,98.39000000000001,54.514,10.32,29.73,14.82,1.28
21.09947,84.95384,Kharif,1999,14.6,250.23599999999996,97.42,84.31,23.61,30.126,23.724,2.168
21.09947,84.95384,Autumn,1999,15.673333333333332,123.89,97.99333333333334,83.407,20.567,27.813,19.867,1.563
16.18194,81.13513,Whole Year,1999,18.845000000000002,57.640833333333326,100.63666666666667,71.682,22.072,31.53,25.019,3.411
28.39912,78.02749,Whole Year,1999,18.58,48.41666666666666,98.45916666666666,36.523,7.772,34.346,19.385,1.928
21.09947,84.95384,Winter,1999,17.810000000000002,0.08,98.625,62.955,9.695,24.64,10.28,1.09
21.09947,84.95384,Whole Year,1999,18.072499999999994,114.08416666666665,97.83666666666666,63.161,16.285,31.948,20.095,1.742
21.09947,84.95384,Summer,1999,21.68,85.63250000000001,97.4725,41.182,13.508,39.278,23.798,2.12
25.60241,83.49876,Whole Year,1999,17.980833333333333,66.30166666666666,99.7425,46.265,10.985,33.767,20.157,1.951
25.42066,91.83137,Whole Year,1999,15.856666666666667,183.98416666666665,93.76416666666667,72.44,16.077,27.018,17.798,1.379
25.42066,91.83137,Rabi,1999,18.071999999999996,10.416,94.128,59.638,9.234,24.934,12.58,1.21
25.12517,83.23951,Rabi,1999,16.606,5.702,99.804,41.462,4.672,29.006,12.696,1.672
25.12517,83.23951,Summer,1999,22.75,39.4775,98.7075,22.98,4.955,40.84,24.26,2.492
25.12517,83.23951,Whole Year,1999,17.980833333333333,70.59416666666668,99.13999999999999,47.736,11.221,33.485,20.022,1.951
25.42066,91.83137,Kharif,1999,12.808000000000002,348.11,93.48,88.486,22.414,27.692,21.95,1.526
16.18194,81.13513,Rabi,1999,19.304,27.27,101.05600000000001,70.772,19.846,29.888,22.472,2.824
25.60241,83.49876,Summer,1999,22.75,39.0625,99.2875,22.608,5.002,41.028,24.348,2.488
25.60241,83.49876,Rabi,1999,16.606,4.83,100.41600000000001,40.552,4.43,29.002,12.712,1.636
25.12517,83.23951,Kharif,1999,16.238000000000003,156.85600000000002,98.65799999999999,71.9,22.554,33.336,25.166,2.076
28.39912,78.02749,Summer,1999,24.21,11.207500000000001,98.03,18.15,3.195,41.06,23.495,2.585
18.39887,83.2506,Whole Year,1999,17.595833333333335,80.21333333333332,96.77,68.94,18.512,30.816,21.129,2.278
26.7656,92.99686,Kharif,1999,14.687999999999999,243.90200000000004,95.0,81.066,22.35,29.842,22.772,0.676
26.7656,92.99686,Rabi,1999,18.522,5.755999999999999,95.76400000000001,54.444,8.056,25.362,12.358,0.784
26.7656,92.99686,Summer,1999,19.16,130.7075,94.995,55.725,15.19,32.097,20.07,0.89
26.7656,92.99686,Whole Year,1999,16.974166666666665,131.58166666666668,95.32916666666665,66.781,15.513,28.315,18.099,0.747
26.7656,92.99686,Autumn,1999,15.436666666666667,141.48333333333335,95.53666666666668,80.057,18.733,26.883,19.01,0.6
28.07152,79.03587,Whole Year,1999,18.86666666666667,57.21166666666667,98.65833333333332,39.395,8.58,33.841,19.458,1.785
18.39887,83.2506,Kharif,1999,13.55,172.886,96.41,82.678,22.734,29.396,23.452,2.65
28.39912,78.02749,Kharif,1999,18.026,107.628,97.958,52.282,18.952,36.91,25.726,1.804
28.39912,78.02749,Rabi,1999,16.466,8.736,99.15,38.93,2.822,27.524,10.72,1.73
26.7656,92.99686,Winter,1999,16.665,1.9649999999999999,95.94,57.99,6.815,22.385,10.035,0.72
18.39887,83.2506,Rabi,1999,19.407999999999998,29.821999999999996,97.21999999999998,65.66,14.89,28.87,17.522,1.69
27.4792,95.37184,Whole Year,1999,15.910833333333334,107.42416666666666,96.55999999999999,60.677,15.35,30.512,19.247,0.292
27.4792,95.37184,Winter,1999,16.0,2.83,97.185,47.655,5.41,24.89,11.605,0.345
25.60241,83.49876,Kharif,1999,16.238000000000003,146.682,99.25999999999999,70.064,22.52,33.884,25.532,2.08
27.4792,95.37184,Summer,1999,17.2275,128.92249999999999,96.2375,52.828,15.452,33.892,21.09,0.335
28.78157,79.16468,Summer,1999,25.2025,13.8,97.41749999999999,19.01,3.207,40.26,23.285,2.322
28.78157,79.16468,Whole Year,1999,18.86666666666667,60.640833333333326,97.85583333333334,39.731,8.512,33.27,19.434,1.69
27.4792,95.37184,Autumn,1999,14.736666666666666,97.72999999999998,96.75999999999999,73.703,18.84,29.03,20.117,0.237
27.4792,95.37184,Kharif,1999,14.51,195.70999999999998,96.21,75.504,22.596,32.276,23.668,0.238
27.4792,95.37184,Rabi,1999,17.222,9.672,97.01000000000002,46.708,7.298,27.52,14.048,0.344
25.72773,90.69459,Kharif,1999,13.722,305.158,96.902,84.406,23.816,30.428,23.832,0.846
25.72773,90.69459,Rabi,1999,18.415999999999997,4.58,97.71000000000001,60.33,10.276,26.78,13.53,0.822
20.06361,78.35058,Summer,1999,23.017500000000002,46.69,96.85750000000002,27.778,7.467,40.585,24.932,2.932
20.06361,78.35058,Rabi,1999,19.532,15.498,97.658,43.888,7.46,31.452,14.93,1.548
20.06361,78.35058,Whole Year,1999,18.799166666666668,85.64583333333333,97.1975,53.382,13.025,33.319,20.052,2.309
25.72773,90.69459,Whole Year,1999,16.864166666666666,157.11749999999998,97.24916666666667,69.985,17.196,29.592,19.254,0.859
28.78157,79.16468,Rabi,1999,16.44,8.734,98.50399999999999,40.198,3.588,27.052,11.996,1.592
25.5781,90.18755,Rabi,1999,18.415999999999997,3.4699999999999998,99.338,60.288,10.714,27.368,13.914,0.918
25.5781,90.18755,Kharif,1999,13.722,311.45199999999994,98.47,84.246,24.49,30.988,24.626,1.028
25.55223,91.24339,Whole Year,1999,15.856666666666667,159.82833333333335,94.17583333333333,71.489,16.214,27.492,17.986,1.423
25.55223,91.24339,Rabi,1999,18.071999999999996,6.248,94.59,61.828,9.458,24.638,12.378,1.206
25.55223,91.24339,Kharif,1999,12.808000000000002,308.59800000000007,93.85600000000001,84.916,22.54,28.66,22.546,1.506
25.5781,90.18755,Whole Year,1999,16.864166666666666,158.72833333333332,98.84166666666668,69.309,17.699,30.298,19.917,0.999
16.18194,81.13513,Kharif,1999,16.444,124.922,100.322,77.488,24.074,31.19,26.356,3.84
25.38988,92.40536,Whole Year,1999,15.479999999999999,162.8666666666667,94.20916666666666,72.076,16.201,27.655,17.689,0.995
25.38988,92.40536,Rabi,1999,17.742,11.285999999999998,94.58399999999999,60.042,9.304,25.458,12.168,0.992
25.38988,92.40536,Kharif,1999,12.680000000000001,305.058,93.918,87.116,22.5,28.416,22.092,1.004
28.78157,79.16468,Kharif,1999,17.695999999999998,136.45800000000003,97.394,57.32,19.456,35.33,24.958,1.498
20.60886,83.16558,Autumn,1999,15.910000000000002,96.67,97.92,82.563,20.417,28.053,19.657,1.583
20.364,85.4612,Kharif,1999,14.386000000000001,223.546,98.89399999999999,84.97,24.434,30.282,24.864,2.562
20.364,85.4612,Autumn,1999,14.953333333333333,120.22666666666669,99.45,84.12,21.717,28.24,21.457,1.987
28.45844,79.37846,Rabi,1999,16.44,7.896000000000001,99.33600000000001,39.31,3.226,27.672,11.328,1.684
28.45844,79.37846,Summer,1999,25.2025,9.385,98.215,18.178,3.15,41.02,23.588,2.488
28.45844,79.37846,Whole Year,1999,18.86666666666667,57.21166666666667,98.65833333333332,39.395,8.58,33.841,19.458,1.785
20.364,85.4612,Rabi,1999,18.706,16.529999999999998,99.87,62.184,14.278,29.712,16.958,1.562
26.8249,94.1782,Summer,1999,19.4775,128.1375,96.56,54.48,16.157,33.39,21.305,0.768
26.8249,94.1782,Whole Year,1999,16.836666666666666,123.30416666666666,96.89583333333333,64.457,16.168,29.462,19.268,0.663
26.8249,94.1782,Winter,1999,16.44,4.3,97.535,54.835,7.075,23.425,11.085,0.585
21.06502,86.49907,Kharif,1999,14.258,256.282,98.036,87.4,24.242,29.806,24.094,2.07
26.78411,82.56637,Kharif,1999,16.36,126.08800000000001,99.126,63.558,21.568,35.082,25.71,2.032
26.78411,82.56637,Rabi,1999,17.27,4.194,100.256,36.872,3.236,29.138,13.008,1.72
26.78411,82.56637,Summer,1999,24.295,30.097500000000004,99.1375,21.432,4.472,40.845,24.09,2.535
26.78411,82.56637,Whole Year,1999,18.348333333333333,57.254166666666656,99.59583333333332,42.59,10.083,34.078,20.197,1.977
21.06502,86.49907,Rabi,1999,18.406,15.023999999999997,98.994,57.126,12.158,30.344,15.912,1.234
21.06502,86.49907,Winter,1999,17.31,0.08,99.22,60.87,10.235,25.73,11.615,1.03
21.06502,86.49907,Whole Year,1999,17.419166666666666,120.27416666666666,98.45499999999998,68.194,18.127,31.749,20.629,1.754
21.06502,86.49907,Summer,1999,20.53,102.7525,98.11000000000001,53.032,17.737,38.26,23.957,2.222
26.8249,94.1782,Rabi,1999,18.363999999999997,7.484,97.352,52.102,8.67,26.462,13.696,0.608
25.88183,81.82502,Rabi,1999,16.426000000000002,6.7379999999999995,100.168,36.092,3.08,29.53,12.708,1.654
26.942,81.37442,Whole Year,1999,18.346666666666664,57.15416666666667,99.30333333333333,41.258,9.542,34.142,20.142,1.962
25.88183,81.82502,Kharif,1999,16.342,150.75600000000003,98.996,68.272,22.04,34.122,25.492,2.008
20.364,85.4612,Winter,1999,17.695,0.165,100.12,66.815,12.05,24.88,12.32,1.33
20.364,85.4612,Whole Year,1999,17.731666666666666,105.26083333333334,99.32083333333334,69.382,19.262,31.626,21.599,2.221
20.364,85.4612,Summer,1999,21.125,90.825,98.97,54.4,19.028,37.855,25.06,2.865
20.82763,85.60303,Kharif,1999,14.386000000000001,237.66400000000004,98.99000000000001,86.168,24.55,30.366,24.632,2.3
20.82763,85.60303,Autumn,1999,14.953333333333333,135.56333333333333,99.56,84.813,21.603,28.317,20.923,1.667
28.45844,79.37846,Kharif,1999,17.695999999999998,129.374,98.174,57.386,19.812,35.808,25.424,1.602
26.8249,94.1782,Kharif,1999,14.718,228.954,96.548,78.98,23.06,30.944,23.804,0.708
18.47272,84.14628,Whole Year,1999,18.019166666666667,87.455,100.27583333333332,77.016,22.403,29.092,25.177,4.043
25.88183,81.82502,Summer,1999,22.675,24.880000000000003,99.04,19.965,3.94,41.598,24.702,2.56
25.88183,81.82502,Whole Year,1999,17.700833333333332,66.36666666666666,99.48750000000001,44.45,10.292,33.95,20.173,1.942
18.47272,84.14628,Rabi,1999,18.509999999999998,31.003999999999998,100.768,70.892,19.304,27.622,22.908,3.168
26.8249,94.1782,Autumn,1999,14.866666666666665,133.48000000000002,97.10000000000001,77.863,19.497,27.887,20.17,0.6
27.11505,82.03937,Kharif,1999,17.357999999999997,111.396,98.70599999999999,58.864,20.726,35.84,25.91,1.986
20.60886,83.16558,Winter,1999,18.32,0.03,98.555,60.755,9.315,24.99,10.23,1.035
20.60886,83.16558,Whole Year,1999,18.331666666666667,100.52249999999998,97.76499999999999,59.39,15.121,32.456,20.168,1.878
20.60886,83.16558,Summer,1999,21.945,62.042500000000004,97.3925,32.927,10.508,40.232,24.205,2.262
20.60886,83.16558,Rabi,1999,19.348000000000003,13.834,98.316,53.206,9.966,29.854,14.72,1.232
27.11505,82.03937,Rabi,1999,17.236,4.632000000000001,99.81400000000001,33.972,2.348,29.22,13.36,1.77
21.51426,87.04349,Kharif,1999,15.284,301.172,99.89000000000001,86.154,25.256,30.138,25.98,3.278
21.51426,87.04349,Autumn,1999,14.926666666666668,221.07666666666668,100.49666666666667,82.35,21.98,28.17,22.637,2.537
28.07152,79.03587,Rabi,1999,16.44,7.896000000000001,99.33600000000001,39.31,3.226,27.672,11.328,1.684
28.07152,79.03587,Summer,1999,25.2025,9.385,98.215,18.178,3.15,41.02,23.588,2.488
20.60886,83.16558,Kharif,1999,14.538,228.212,97.35799999999999,80.716,22.962,30.822,23.644,2.442
28.07152,79.03587,Kharif,1999,17.695999999999998,129.374,98.174,57.386,19.812,35.808,25.424,1.602
21.51426,87.04349,Rabi,1999,17.906,20.45,100.91600000000001,63.578,14.676,28.546,17.262,2.242
29.41224,78.46938,Kharif,1999,17.918,124.78799999999998,97.092,53.172,18.712,36.178,24.866,1.536
29.41224,78.46938,Rabi,1999,16.454,9.716,98.228,43.958,4.302,26.16,11.378,1.506
29.41224,78.46938,Summer,1999,25.160000000000004,24.675,97.14250000000001,19.995,3.638,39.992,22.962,2.28
29.41224,78.46938,Whole Year,1999,18.9625,56.14083333333334,97.56583333333334,38.341,8.147,33.441,19.158,1.689
21.23283,83.56069,Rabi,1999,18.967999999999996,12.11,98.914,52.798,10.156,29.818,14.666,1.294
21.06502,86.49907,Autumn,1999,14.586666666666668,164.89000000000001,98.60666666666667,85.207,21.083,27.687,20.463,1.517
27.11505,82.03937,Whole Year,1999,18.8975,50.61750000000001,99.16666666666667,39.915,9.353,34.229,20.385,1.975
27.11505,82.03937,Summer,1999,24.795,22.0875,98.715,20.34,3.905,40.648,24.105,2.512
21.23283,83.56069,Winter,1999,17.990000000000002,0.04,99.16,60.275,9.37,24.805,10.035,1.05
21.23283,83.56069,Whole Year,1999,18.455,111.35416666666669,98.33666666666666,59.778,15.598,32.509,20.293,1.834
21.23283,83.56069,Summer,1999,22.2375,72.4325,97.9525,34.578,11.522,40.125,24.26,2.142
21.51426,87.04349,Winter,1999,16.3,0.01,101.16499999999999,65.28,11.865,24.47,13.24,2.055
21.51426,87.04349,Whole Year,1999,17.793333333333333,138.45000000000002,100.34083333333332,72.241,20.143,30.544,22.258,2.912
21.51426,87.04349,Summer,1999,21.3425,104.49000000000001,99.97500000000001,63.502,21.305,35.525,25.492,3.625
21.23283,83.56069,Autumn,1999,16.11,113.13333333333334,98.49666666666667,81.963,20.6,28.227,19.983,1.61
21.23283,83.56069,Kharif,1999,15.142000000000001,250.72199999999998,97.912,81.64,23.488,30.904,24.004,2.386
20.06361,78.35058,Kharif,1999,15.012,196.02,96.87199999999999,77.778,21.952,30.858,22.926,2.792
27.30149,79.49967,Whole Year,1999,18.62666666666667,48.16833333333333,98.91166666666668,37.428,8.165,34.509,20.004,1.951
17.73209,82.84888,Whole Year,1999,18.281666666666666,77.35333333333332,96.86,71.048,19.133,30.342,21.44,2.422
17.73209,82.84888,Rabi,1999,19.875999999999998,33.902,97.29,67.642,15.832,28.718,18.146,1.822
19.98,73.78024,Whole Year,1999,18.18583333333333,85.86083333333333,94.34499999999998,58.728,13.672,31.203,18.625,2.83
19.98,73.78024,Summer,1999,22.189999999999998,76.95,94.17250000000001,47.225,12.602,35.83,21.065,3.2
19.98,73.78024,Rabi,1999,19.33,7.228,94.654,46.346,8.042,30.59,15.094,1.93
27.30149,79.49967,Kharif,1999,17.735999999999997,110.226,98.412,56.612,19.888,36.244,26.052,1.924
27.30149,79.49967,Rabi,1999,16.216,5.314,99.6,33.81,1.784,28.872,11.756,1.706
27.30149,79.49967,Summer,1999,24.415000000000003,6.035,98.47250000000001,17.128,2.985,41.54,24.375,2.648
18.16829,76.11863,Kharif,1999,16.080000000000002,89.56,93.93599999999999,70.06,19.508,31.254,21.226,3.646
17.73209,82.84888,Kharif,1999,14.557999999999998,163.786,96.51599999999999,83.326,22.776,28.996,23.57,2.914
28.40871,77.6278,Whole Year,1999,18.545833333333334,42.5075,98.39833333333333,34.428,7.259,34.737,19.571,1.984
28.40871,77.6278,Summer,1999,23.63,13.387500000000001,97.9775,18.322,3.338,41.037,23.495,2.61
19.98,73.78024,Kharif,1999,13.886,198.37599999999998,94.094,84.104,20.944,28.004,21.072,3.584
25.36022,82.49182,Kharif,1999,16.246000000000002,159.52400000000003,98.638,70.946,22.336,33.51,25.134,2.022
19.30495,76.55323,Rabi,1999,20.076,9.349999999999998,96.034,45.802,7.982,31.202,15.512,1.614
19.30495,76.55323,Kharif,1999,16.228,141.552,95.374,75.0,20.786,30.73,21.824,3.07
26.74805,79.07955,Kharif,1999,17.886000000000003,115.436,98.492,58.174,20.216,36.03,26.072,2.018
26.74805,79.07955,Rabi,1999,16.232,4.346,99.684,32.574,1.57,29.33,12.052,1.648
26.74805,79.07955,Summer,1999,22.8825,6.93,98.56,17.138,3.102,41.692,24.595,2.66
26.74805,79.07955,Whole Year,1999,18.217499999999998,50.17750000000001,98.995,38.064,8.437,34.581,20.133,1.963
19.30495,76.55323,Whole Year,1999,19.401666666666667,62.88416666666668,95.64666666666666,51.274,12.479,33.269,19.572,2.51
19.30495,76.55323,Summer,1999,22.845,52.122499999999995,95.3725,31.485,8.375,38.992,23.685,3.005
28.68564,77.62016,Kharif,1999,18.534,98.506,97.704,48.906,18.288,37.542,25.68,1.786
26.50179,82.27361,Kharif,1999,16.36,128.128,99.026,63.336,21.44,35.082,25.728,2.014
18.16829,76.11863,Rabi,1999,20.334,5.678,94.512,46.468,8.19,30.928,15.264,1.876
26.50179,82.27361,Whole Year,1999,18.348333333333333,57.19083333333334,99.5025,42.195,9.91,34.082,20.198,1.989
18.16829,76.11863,Summer,1999,22.8125,43.325,93.95,34.662,9.18,37.61,22.67,3.173
26.50179,82.27361,Rabi,1999,17.27,5.034,100.17,35.782,2.918,29.186,12.93,1.748
26.50179,82.27361,Summer,1999,24.295,21.990000000000002,99.04499999999999,20.432,4.193,41.062,24.252,2.6
18.16829,76.11863,Whole Year,1999,19.411666666666665,41.88666666666666,94.17500000000001,48.689,11.942,33.283,19.219,2.882
19.09398,77.47347,Kharif,1999,15.614,152.802,95.688,76.35,21.112,30.544,22.03,2.946
27.19823,78.29828,Kharif,1999,17.892,99.47800000000001,98.236,52.562,19.144,37.086,26.24,2.012
27.19823,78.29828,Rabi,1999,15.925999999999998,5.35,99.444,33.668,1.59,28.78,11.434,1.66
19.09398,77.47347,Whole Year,1999,19.201666666666664,67.95416666666667,95.96749999999999,52.358,12.797,33.191,19.748,2.436
19.09398,77.47347,Summer,1999,22.9325,50.9,95.68,31.065,8.407,39.272,24.032,2.918
19.09398,77.47347,Rabi,1999,20.206,9.052,96.366,46.002,8.162,31.27,15.57,1.608
21.1501,79.0127,Kharif,1999,14.273999999999997,219.602,96.498,77.614,21.962,31.0,23.13,2.628
18.35165,76.75479,Whole Year,1999,19.411666666666665,46.13833333333333,94.39,49.683,12.21,33.192,19.315,2.741
18.35165,76.75479,Summer,1999,22.8125,43.7575,94.1525,34.265,9.228,37.805,23.02,3.05
27.19823,78.29828,Summer,1999,22.7525,6.1075,98.32249999999999,16.985,3.058,41.605,24.288,2.645
27.19823,78.29828,Whole Year,1999,18.020833333333332,43.69833333333332,98.7475,35.26,7.567,34.882,19.949,1.983
21.1501,79.0127,Whole Year,1999,18.394166666666663,96.1775,96.8583333333333,52.398,12.467,33.227,20.001,2.18
21.1501,79.0127,Summer,1999,23.13,40.1425,96.5025,25.638,6.552,40.958,25.005,2.618
21.1501,79.0127,Rabi,1999,19.278,20.483999999999998,97.36,42.23,6.44,31.084,14.366,1.644
18.64396,73.93257,Kharif,1999,13.975999999999999,215.996,93.828,84.602,20.77,27.576,20.858,3.6
28.40871,77.6278,Kharif,1999,18.534,92.558,97.886,48.53,18.34,37.712,26.094,1.906
25.83901,80.89925,Kharif,1999,16.762000000000004,143.58999999999997,98.806,65.81,21.616,34.638,25.666,2.048
25.36022,82.49182,Whole Year,1999,17.746666666666666,70.19333333333334,99.12666666666667,46.442,10.792,33.724,20.119,1.953
25.83901,80.89925,Rabi,1999,16.497999999999998,6.372,99.986,35.348,2.802,29.548,12.682,1.596
24.81743,84.40948,Kharif,1999,15.434000000000003,181.19400000000002,98.19600000000001,75.444,23.006,32.452,24.79,2.092
25.36022,82.49182,Rabi,1999,16.306,7.198,99.796,38.302,3.752,29.54,12.8,1.686
28.40871,77.6278,Rabi,1999,15.986,9.484,99.098,37.62,2.396,27.646,10.708,1.734
25.36022,82.49182,Summer,1999,22.9575,29.23,98.6925,21.235,4.292,41.288,24.578,2.588
24.81743,84.40948,Whole Year,1999,18.065833333333334,83.165,98.6708333333333,50.69,12.072,32.912,19.843,1.917
19.04727,73.06734,Whole Year,1999,18.18583333333333,124.29750000000001,98.52083333333333,63.551,17.099,32.347,20.882,2.619
24.81743,84.40948,Summer,1999,22.4625,54.17999999999999,98.255,26.07,6.342,40.19,23.812,2.375
24.81743,84.40948,Rabi,1999,17.71,4.876,99.316,43.314,5.478,28.932,12.974,1.638
25.83901,80.89925,Summer,1999,22.8375,19.854999999999997,98.865,18.682,3.573,41.768,24.85,2.57
25.83901,80.89925,Whole Year,1999,18.005833333333335,63.01,99.30499999999999,43.108,9.961,34.123,20.232,1.935
17.83378,75.29941,Kharif,1999,16.408,77.578,94.478,69.01,19.57,31.756,21.488,4.068
29.99071,77.49169,Rabi,1999,15.768,9.248000000000001,98.268,41.196,3.154,26.314,10.954,1.53
29.99071,77.49169,Summer,1999,24.405,27.314999999999998,97.16749999999999,19.258,3.088,40.168,22.952,2.28
29.99071,77.49169,Whole Year,1999,18.82,44.96583333333333,97.58416666666666,34.557,6.952,34.145,19.206,1.757
17.83378,75.29941,Rabi,1999,20.636,5.862,95.01,46.92,9.16,31.624,15.264,1.888
17.64155,74.30566,Rabi,1999,20.396,7.712000000000001,93.868,49.962,9.416,30.632,14.672,1.95
17.64155,74.30566,Summer,1999,21.6175,84.715,93.42999999999999,47.502,13.015,35.728,20.928,3.378
17.64155,74.30566,Kharif,1999,14.664000000000001,157.114,93.392,80.448,20.148,28.41,20.644,3.99
17.64155,74.30566,Whole Year,1999,18.769166666666667,72.06583333333333,93.59750000000001,58.177,13.853,31.418,18.264,3.028
26.42998,83.75524,Kharif,1999,16.36,136.07399999999998,99.312,68.206,22.368,34.22,25.618,2.164
26.42998,83.75524,Rabi,1999,17.252000000000002,3.6719999999999997,100.436,40.456,4.362,28.894,12.954,1.678
26.42998,83.75524,Summer,1999,24.465000000000003,43.6075,99.32249999999999,23.607,5.498,40.615,24.06,2.508
26.42998,83.75524,Whole Year,1999,18.5525,62.2425,99.77833333333332,45.512,10.958,33.75,20.193,1.997
17.83378,75.29941,Summer,1999,22.5775,39.332499999999996,94.48749999999998,38.565,11.29,37.512,22.338,3.343
20.30661,77.242,Kharif,1999,15.16,184.264,95.782,77.164,21.302,30.45,22.182,2.952
20.82562,78.61217,Whole Year,1999,18.799166666666668,86.69916666666667,97.25999999999999,52.88,12.8,33.403,20.105,2.282
20.82562,78.61217,Summer,1999,23.017500000000002,43.425,96.905,26.205,6.86,41.055,25.19,2.825
20.82562,78.61217,Rabi,1999,19.532,17.472,97.75,43.352,7.078,31.298,14.6,1.622
20.30661,77.242,Rabi,1999,19.636000000000003,13.388,96.514,43.864,7.186,31.012,15.05,1.6
20.30661,77.242,Whole Year,1999,18.828333333333333,79.80833333333334,96.08916666666669,52.909,12.558,32.808,19.527,2.476
20.30661,77.242,Summer,1999,22.785,50.735,95.78999999999999,29.167,7.518,39.538,23.96,3.238
19.23137,72.98281,Kharif,1999,19.73,257.22799999999995,100.062,83.624,24.046,28.67,25.84,4.316
29.99071,77.49169,Kharif,1999,18.604,97.888,97.088,46.46,17.372,37.694,25.172,1.63
17.83378,75.29941,Whole Year,1999,19.644166666666667,36.59583333333333,94.69666666666667,49.762,12.887,33.551,19.221,3.043
20.82562,78.61217,Kharif,1999,15.012,198.658,96.91600000000001,77.326,22.006,31.13,23.152,2.756
19.23137,72.98281,Summer,1999,24.877500000000005,103.69,100.14,68.848,21.37,31.653,25.737,3.862
19.23137,72.98281,Rabi,1999,21.035999999999998,5.036,100.652,59.838,16.282,29.478,21.744,2.936
26.26674,87.35618,Whole Year,1999,18.51166666666667,79.13333333333334,98.89583333333333,53.307,13.242,32.118,20.168,1.818
18.98503,73.46749,Kharif,1999,13.975999999999999,294.15999999999997,98.25,85.252,22.938,28.91,23.356,3.194
27.68149,78.81082,Whole Year,1999,18.020833333333332,42.30083333333332,98.71166666666669,36.0,7.721,34.588,19.761,1.974
28.68564,77.62016,Whole Year,1999,18.545833333333334,45.46166666666667,98.21083333333333,35.183,7.373,34.464,19.298,1.913
26.26674,87.35618,Rabi,1999,18.66,3.004,99.44,38.494,4.302,29.464,14.302,1.426
26.26674,87.35618,Summer,1999,22.965000000000003,60.724999999999994,98.4875,35.295,10.128,37.642,23.262,2.155
28.68564,77.62016,Summer,1999,23.63,18.3875,97.78999999999999,18.96,3.378,40.75,23.105,2.505
18.64396,73.93257,Rabi,1999,20.002000000000002,8.07,94.336,53.148,10.086,29.772,14.59,1.924
28.68564,77.62016,Rabi,1999,15.986,10.382,98.904,39.772,2.916,27.104,10.584,1.708
18.64396,73.93257,Whole Year,1999,18.331666666666667,94.7075,94.05333333333334,63.09,14.788,30.416,18.193,2.826
18.64396,73.93257,Summer,1999,21.62,93.665,93.8875,50.862,13.855,35.232,20.698,3.18
27.68149,78.81082,Kharif,1999,17.892,94.32,98.21000000000001,52.792,19.158,36.9,26.022,1.906
17.27448,73.27618,Summer,1999,21.7575,202.435,99.155,70.825,21.582,31.628,25.275,3.74
17.27448,73.27618,Rabi,1999,20.484,9.09,99.554,61.374,17.05,30.6,21.608,3.146
17.27448,73.27618,Kharif,1999,16.212,340.408,99.122,85.406,23.644,27.958,25.102,4.244
27.68149,78.81082,Summer,1999,22.7525,8.59,98.2775,17.53,3.06,41.32,23.94,2.633
