Lat,Long,Temp_Max,Temp_Min,Year
24.92848,82.62982,33.69,20.77,2006
24.92848,82.62982,32.82,20.25,2007
24.92848,82.62982,31.92,20.01,2008
24.92848,82.62982,34.15,20.78,2009
24.92848,82.62982,34.13,21.36,2010
24.92848,82.62982,32.06,20.01,2011
24.92848,82.62982,32.36,19.59,2012
24.92848,82.62982,31.66,19.51,2013
24.92848,82.62982,32.34,19.85,2014
24.92848,82.62982,33.06,20.38,2015
25.00007,78.9817,32.17,19.42,1997
25.00007,78.9817,33.17,20.13,1998
25.00007,78.9817,33.83,19.89,1999
25.00007,78.9817,35.2,20.16,2000
25.00007,78.9817,33.5,19.74,2001
25.00007,78.9817,34.93,20.53,2002
25.00007,78.9817,33.15,20.01,2003
25.00007,78.9817,33.76,20.26,2004
25.00007,78.9817,33.41,19.81,2005
25.00007,78.9817,34.12,20.73,2006
25.00007,78.9817,33.79,20.19,2007
25.00007,78.9817,32.17,19.73,2008
25.00007,78.9817,34.27,20.64,2009
25.00007,78.9817,33.35,20.71,2010
25.00007,78.9817,32.13,19.68,2011
25.00007,78.9817,32.98,19.57,2012
25.00007,78.9817,31.84,19.52,2013
25.00007,78.9817,32.75,19.84,2014
25.00007,78.9817,32.75,19.83,2015
25.03329,87.68559,32.14,20.06,1997
25.03329,87.68559,31.38,20.34,1998
25.03329,87.68559,31.78,20.14,1999
25.03329,87.68559,31.47,19.68,2000
25.03329,87.68559,31.57,20.3,2001
25.03329,87.68559,31.18,20.17,2002
25.03329,87.68559,31.23,20.15,2003
25.03329,87.68559,30.95,20.27,2004
25.03329,87.68559,31.53,20.74,2005
25.03329,87.68559,31.12,20.39,2006
25.03329,87.68559,30.73,20.15,2007
25.03329,87.68559,30.88,20.26,2008
25.03329,87.68559,31.72,20.34,2009
25.03329,87.68559,31.83,20.54,2010
25.03329,87.68559,30.86,20.12,2011
25.03329,87.68559,31.68,19.68,2012
25.03329,87.68559,30.97,19.98,2013
25.03329,87.68559,31.69,20.25,2014
25.03329,87.68559,32.25,21.04,2015
25.09625,88.11775,32.13,20.19,1997
25.09625,88.11775,31.25,20.43,1998
25.09625,88.11775,31.56,20.24,1999
25.09625,88.11775,31.12,19.73,2000
25.09625,88.11775,31.38,20.36,2001
25.09625,88.11775,30.79,20.21,2002
25.09625,88.11775,30.93,20.2,2003
25.09625,88.11775,30.77,20.31,2004
25.09625,88.11775,31.31,20.78,2005
25.09625,88.11775,30.98,20.43,2006
25.09625,88.11775,30.82,20.31,2007
25.09625,88.11775,30.8,20.35,2008
25.09625,88.11775,31.54,20.43,2009
25.09625,88.11775,31.62,20.6,2010
25.09625,88.11775,30.87,20.24,2011
25.09625,88.11775,31.45,19.72,2012
25.09625,88.11775,30.97,20.12,2013
25.09625,88.11775,31.55,20.37,2014
25.09625,88.11775,31.9,21.11,2015
25.12517,83.23951,32.2,19.88,1997
25.12517,83.23951,32.57,20.37,1998
25.12517,83.23951,33.48,20.05,1999
25.12517,83.23951,33.45,19.93,2000
25.12517,83.23951,32.93,20.34,2001
25.12517,83.23951,33.93,20.47,2002
25.12517,83.23951,33.16,20.28,2003
25.12517,83.23951,34.04,20.58,2004
25.12517,83.23951,33.74,20.66,2005
25.12517,83.23951,33.77,20.81,2006
25.12517,83.23951,32.78,20.28,2007
25.12517,83.23951,32.09,20.11,2008
25.12517,83.23951,34.39,20.84,2009
25.12517,83.23951,34.3,21.38,2010
25.12517,83.23951,32.41,20.13,2011
25.12517,83.23951,32.99,19.76,2012
25.12517,83.23951,32.41,19.76,2013
25.12517,83.23951,32.85,20.03,2014
25.12517,83.23951,33.7,20.73,2015
25.12696,85.8068,32.04,19.93,1997
25.12696,85.8068,32.08,20.34,1998
25.12696,85.8068,32.99,19.98,1999
25.12696,85.8068,32.59,19.86,2000
25.12696,85.8068,32.19,20.27,2001
25.12696,85.8068,32.73,20.24,2002
25.12696,85.8068,32.09,20.16,2003
25.12696,85.8068,32.36,20.26,2004
25.12696,85.8068,33.19,20.83,2005
25.12696,85.8068,32.38,20.62,2006
25.12696,85.8068,31.3,19.99,2007
25.12696,85.8068,30.93,19.9,2008
25.12696,85.8068,33.02,20.4,2009
25.12696,85.8068,33.57,21.02,2010
25.12696,85.8068,31.76,20.15,2011
25.12696,85.8068,32.11,19.65,2012
25.12696,85.8068,31.68,19.74,2013
25.12696,85.8068,31.97,19.94,2014
25.12696,85.8068,32.98,20.76,2015
25.15506,86.18536,32.06,19.95,1997
25.15506,86.18536,32.11,20.36,1998
25.15506,86.18536,32.88,20.06,1999
25.15506,86.18536,32.43,19.84,2000
25.15506,86.18536,32.15,20.29,2001
25.15506,86.18536,32.54,20.27,2002
25.15506,86.18536,32.03,20.19,2003
25.15506,86.18536,32.13,20.31,2004
25.15506,86.18536,32.83,20.82,2005
25.15506,86.18536,32.04,20.56,2006
25.15506,86.18536,31.19,20.02,2007
25.15506,86.18536,31.13,20.04,2008
25.15506,86.18536,32.76,20.41,2009
25.15506,86.18536,33.23,20.87,2010
25.15506,86.18536,31.55,20.13,2011
25.15506,86.18536,32.17,19.7,2012
25.15506,86.18536,31.66,19.79,2013
25.15506,86.18536,32.05,20.06,2014
25.15506,86.18536,32.81,20.82,2015
25.15572,84.81949,32.09,19.94,1997
25.15572,84.81949,32.31,20.45,1998
25.15572,84.81949,33.27,20.02,1999
25.15572,84.81949,32.91,19.93,2000
25.15572,84.81949,32.39,20.28,2001
25.15572,84.81949,33.17,20.29,2002
25.15572,84.81949,32.37,20.15,2003
25.15572,84.81949,32.85,20.3,2004
25.15572,84.81949,33.65,20.84,2005
25.15572,84.81949,32.8,20.67,2006
25.15572,84.81949,31.67,20.07,2007
25.15572,84.81949,31.11,19.86,2008
25.15572,84.81949,33.57,20.57,2009
25.15572,84.81949,33.98,21.24,2010
25.15572,84.81949,32.09,20.16,2011
25.15572,84.81949,32.41,19.73,2012
25.15572,84.81949,31.91,19.79,2013
25.15572,84.81949,32.19,19.94,2014
25.15572,84.81949,33.26,20.73,2015
25.15872,75.83599,32.65,18.81,1997
25.15872,75.83599,34.01,19.75,1998
25.15872,75.83599,34.9,19.68,1999
25.15872,75.83599,34.92,19.32,2000
25.15872,75.83599,34.12,19.32,2001
25.15872,75.83599,35.6,20.0,2002
25.15872,75.83599,33.96,19.35,2003
25.15872,75.83599,34.09,19.84,2004
25.15872,75.83599,33.59,19.17,2005
25.15872,75.83599,33.95,20.03,2006
25.15872,75.83599,33.66,19.53,2007
25.15872,75.83599,33.21,19.24,2008
25.15872,75.83599,34.83,20.27,2009
25.15872,75.83599,33.77,20.29,2010
25.15872,75.83599,32.6,19.23,2011
25.15872,75.83599,32.62,18.71,2012
25.15872,75.83599,31.79,18.81,2013
25.15872,75.83599,32.94,19.29,2014
25.15872,75.83599,33.09,19.04,2015
25.1937,85.5208,32.04,19.93,1997
25.1937,85.5208,32.08,20.34,1998
25.1937,85.5208,32.99,19.98,1999
25.1937,85.5208,32.59,19.86,2000
25.1937,85.5208,32.19,20.27,2001
25.1937,85.5208,32.73,20.24,2002
25.1937,85.5208,32.09,20.16,2003
25.1937,85.5208,32.36,20.26,2004
25.1937,85.5208,33.19,20.83,2005
25.1937,85.5208,32.38,20.62,2006
25.1937,85.5208,31.3,19.99,2007
25.1937,85.5208,30.93,19.9,2008
25.1937,85.5208,33.02,20.4,2009
25.1937,85.5208,33.57,21.02,2010
25.1937,85.5208,31.76,20.15,2011
25.1937,85.5208,32.11,19.65,2012
25.1937,85.5208,31.68,19.74,2013
25.1937,85.5208,31.97,19.94,2014
25.1937,85.5208,32.98,20.76,2015
25.21616,86.52812,32.27,19.97,1997
25.21616,86.52812,32.12,20.36,1998
25.21616,86.52812,32.8,20.1,1999
25.21616,86.52812,32.41,19.78,2000
25.21616,86.52812,32.26,20.29,2001
25.21616,86.52812,32.39,20.27,2002
25.21616,86.52812,32.05,20.2,2003
25.21616,86.52812,31.9,20.31,2004
25.21616,86.52812,32.53,20.8,2005
25.21616,86.52812,31.8,20.47,2006
25.21616,86.52812,31.12,20.02,2007
25.21616,86.52812,31.32,20.14,2008
25.21616,86.52812,32.57,20.37,2009
25.21616,86.52812,32.9,20.72,2010
25.21616,86.52812,31.4,20.08,2011
25.21616,86.52812,32.38,19.74,2012
25.21616,86.52812,31.66,19.85,2013
25.21616,86.52812,32.21,20.14,2014
25.21616,86.52812,32.68,20.83,2015
25.2679,73.82682,30.91,17.5,1997
25.2679,73.82682,32.8,18.49,1998
25.2679,73.82682,33.7,18.61,1999
25.2679,73.82682,33.68,18.52,2000
25.2679,73.82682,33.22,18.39,2001
25.2679,73.82682,34.44,19.02,2002
25.2679,73.82682,33.17,18.45,2003
25.2679,73.82682,33.16,18.86,2004
25.2679,73.82682,32.72,18.22,2005
25.2679,73.82682,33.12,19.18,2006
25.2679,73.82682,33.15,18.89,2007
25.2679,73.82682,32.37,18.48,2008
25.2679,73.82682,33.59,19.14,2009
25.2679,73.82682,32.48,19.1,2010
25.2679,73.82682,32.32,18.6,2011
25.2679,73.82682,31.76,17.9,2012
25.2679,73.82682,31.71,18.19,2013
25.2679,73.82682,32.27,18.3,2014
25.2679,73.82682,32.73,18.34,2015
25.28529,87.12733,32.21,19.97,1997
25.28529,87.12733,31.72,20.31,1998
25.28529,87.12733,32.27,20.08,1999
25.28529,87.12733,31.97,19.69,2000
25.28529,87.12733,31.92,20.26,2001
25.28529,87.12733,31.79,20.19,2002
25.28529,87.12733,31.65,20.15,2003
25.28529,87.12733,31.36,20.26,2004
25.28529,87.12733,31.98,20.74,2005
25.28529,87.12733,31.42,20.4,2006
25.28529,87.12733,30.84,20.03,2007
25.28529,87.12733,31.1,20.18,2008
25.28529,87.12733,32.1,20.3,2009
25.28529,87.12733,32.29,20.57,2010
25.28529,87.12733,31.05,20.04,2011
25.28529,87.12733,32.06,19.68,2012
25.28529,87.12733,31.25,19.88,2013
25.28529,87.12733,31.96,20.16,2014
25.28529,87.12733,32.5,20.91,2015
25.28596,81.89673,32.45,20.04,1997
25.28596,81.89673,33.05,20.39,1998
25.28596,81.89673,33.79,20.16,1999
25.28596,81.89673,34.48,20.17,2000
25.28596,81.89673,33.01,20.19,2001
25.28596,81.89673,34.1,20.53,2002
25.28596,81.89673,32.74,20.29,2003
25.28596,81.89673,33.69,20.38,2004
25.28596,81.89673,33.2,20.31,2005
25.28596,81.89673,34.52,21.09,2006
25.28596,81.89673,33.53,20.53,2007
25.28596,81.89673,32.27,20.19,2008
25.28596,81.89673,34.52,20.86,2009
25.28596,81.89673,34.61,21.48,2010
25.28596,81.89673,32.5,20.16,2011
25.28596,81.89673,32.83,19.77,2012
25.28596,81.89673,31.98,19.61,2013
25.28596,81.89673,33.18,20.17,2014
25.28596,81.89673,34.0,20.8,2015
25.34127,90.55812,29.47,18.95,1997
25.34127,90.55812,29.33,19.47,1998
25.34127,90.55812,30.15,19.7,1999
25.34127,90.55812,28.88,18.93,2000
25.34127,90.55812,29.27,19.29,2001
25.34127,90.55812,28.87,19.39,2002
25.34127,90.55812,28.7,19.23,2003
25.34127,90.55812,28.52,19.14,2004
25.34127,90.55812,29.0,19.45,2005
25.34127,90.55812,29.4,19.5,2006
25.34127,90.55812,28.91,19.18,2007
25.34127,90.55812,28.97,19.29,2008
25.34127,90.55812,29.54,19.61,2009
25.34127,90.55812,29.29,19.82,2010
25.34127,90.55812,29.18,19.23,2011
25.34127,90.55812,29.03,19.3,2012
25.34127,90.55812,29.31,19.57,2013
25.34127,90.55812,29.72,19.85,2014
25.34127,90.55812,29.06,19.97,2015
25.36022,82.49182,32.49,20.07,1997
25.36022,82.49182,33.0,20.43,1998
25.36022,82.49182,33.73,20.15,1999
25.36022,82.49182,34.36,20.21,2000
25.36022,82.49182,33.01,20.29,2001
25.36022,82.49182,34.11,20.55,2002
25.36022,82.49182,32.92,20.34,2003
25.36022,82.49182,33.97,20.51,2004
25.36022,82.49182,33.41,20.45,2005
25.36022,82.49182,34.51,21.12,2006
25.36022,82.49182,33.42,20.52,2007
25.36022,82.49182,32.33,20.23,2008
25.36022,82.49182,34.6,20.91,2009
25.36022,82.49182,34.63,21.52,2010
25.36022,82.49182,32.46,20.19,2011
25.36022,82.49182,32.86,19.76,2012
25.36022,82.49182,32.08,19.69,2013
25.36022,82.49182,33.12,20.13,2014
25.36022,82.49182,34.02,20.8,2015
25.37137,79.69978,32.27,19.68,1997
25.37137,79.69978,33.15,20.21,1998
25.37137,79.69978,33.94,20.07,1999
25.37137,79.69978,34.83,20.07,2000
25.37137,79.69978,33.32,19.85,2001
25.37137,79.69978,34.53,20.47,2002
25.37137,79.69978,32.73,20.11,2003
25.37137,79.69978,33.42,20.17,2004
25.37137,79.69978,33.02,19.84,2005
25.37137,79.69978,34.3,20.85,2006
25.37137,79.69978,34.01,20.49,2007
25.37137,79.69978,32.24,19.95,2008
25.37137,79.69978,34.19,20.72,2009
25.37137,79.69978,33.82,20.95,2010
25.37137,79.69978,32.63,19.96,2011
25.37137,79.69978,33.25,19.78,2012
25.37137,79.69978,32.16,19.71,2013
25.37137,79.69978,33.29,20.18,2014
25.37137,79.69978,33.45,20.35,2015
25.37851,77.8239,31.65,18.73,1997
25.37851,77.8239,32.8,19.57,1998
25.37851,77.8239,33.37,19.34,1999
25.37851,77.8239,34.6,19.49,2000
25.37851,77.8239,33.03,19.11,2001
25.37851,77.8239,34.46,19.81,2002
25.37851,77.8239,32.75,19.28,2003
25.37851,77.8239,33.32,19.8,2004
25.37851,77.8239,32.82,19.18,2005
25.37851,77.8239,33.5,20.06,2006
25.37851,77.8239,33.15,19.46,2007
25.37851,77.8239,31.74,19.14,2008
25.37851,77.8239,33.81,20.01,2009
25.37851,77.8239,32.81,20.08,2010
25.37851,77.8239,31.79,19.17,2011
25.37851,77.8239,32.32,18.96,2012
25.37851,77.8239,31.22,18.86,2013
25.37851,77.8239,32.26,19.23,2014
25.37851,77.8239,32.16,19.06,2015
25.38029,82.93882,32.4,20.01,1997
25.38029,82.93882,32.82,20.42,1998
25.38029,82.93882,33.61,20.11,1999
25.38029,82.93882,33.97,20.11,2000
25.38029,82.93882,33.02,20.36,2001
25.38029,82.93882,34.08,20.54,2002
25.38029,82.93882,33.12,20.35,2003
25.38029,82.93882,34.16,20.61,2004
25.38029,82.93882,33.63,20.58,2005
25.38029,82.93882,34.27,21.02,2006
25.38029,82.93882,33.18,20.43,2007
25.38029,82.93882,32.28,20.22,2008
25.38029,82.93882,34.59,20.92,2009
25.38029,82.93882,34.52,21.49,2010
25.38029,82.93882,32.44,20.18,2011
25.38029,82.93882,32.94,19.76,2012
25.38029,82.93882,32.28,19.76,2013
25.38029,82.93882,33.01,20.09,2014
25.38029,82.93882,33.91,20.78,2015
25.38988,92.40536,26.65,16.76,1997
25.38988,92.40536,26.76,17.35,1998
25.38988,92.40536,27.64,17.71,1999
25.38988,92.40536,26.53,16.89,2000
25.38988,92.40536,26.87,17.25,2001
25.38988,92.40536,26.72,17.25,2002
25.38988,92.40536,26.6,17.21,2003
25.38988,92.40536,26.29,17.09,2004
25.38988,92.40536,26.65,17.39,2005
25.38988,92.40536,27.22,17.47,2006
25.38988,92.40536,26.53,17.17,2007
25.38988,92.40536,26.49,17.3,2008
25.38988,92.40536,27.12,17.58,2009
25.38988,92.40536,26.61,17.86,2010
25.38988,92.40536,26.49,17.16,2011
25.38988,92.40536,26.45,17.5,2012
25.38988,92.40536,26.77,17.93,2013
25.38988,92.40536,27.03,18.0,2014
25.38988,92.40536,26.52,18.12,2015
25.4046,80.72047,32.2,19.88,1997
25.4046,80.72047,32.99,20.27,1998
25.4046,80.72047,33.79,20.17,1999
25.4046,80.72047,34.43,20.05,2000
25.4046,80.72047,32.99,20.03,2001
25.4046,80.72047,34.06,20.47,2002
25.4046,80.72047,32.51,20.22,2003
25.4046,80.72047,33.25,20.19,2004
25.4046,80.72047,32.85,20.07,2005
25.4046,80.72047,34.3,20.97,2006
25.4046,80.72047,33.67,20.57,2007
25.4046,80.72047,32.15,20.13,2008
25.4046,80.72047,34.24,20.82,2009
25.4046,80.72047,34.31,21.27,2010
25.4046,80.72047,32.6,20.12,2011
25.4046,80.72047,32.9,19.77,2012
25.4046,80.72047,31.96,19.67,2013
25.4046,80.72047,33.23,20.26,2014
25.4046,80.72047,33.69,20.66,2015
25.42066,91.83137,26.08,16.89,1997
25.42066,91.83137,26.17,17.46,1998
25.42066,91.83137,27.01,17.82,1999
25.42066,91.83137,25.85,16.97,2000
25.42066,91.83137,26.15,17.34,2001
25.42066,91.83137,25.94,17.38,2002
25.42066,91.83137,25.86,17.25,2003
25.42066,91.83137,25.61,17.16,2004
25.42066,91.83137,25.99,17.45,2005
25.42066,91.83137,26.34,17.57,2006
25.42066,91.83137,25.88,17.26,2007
25.42066,91.83137,25.83,17.37,2008
25.42066,91.83137,26.37,17.66,2009
25.42066,91.83137,26.05,17.88,2010
25.42066,91.83137,25.85,17.21,2011
25.42066,91.83137,25.78,17.43,2012
25.42066,91.83137,26.16,17.81,2013
25.42066,91.83137,26.31,17.87,2014
25.42066,91.83137,25.85,17.99,2015
25.45098,75.74756,32.65,18.81,1997
25.45098,75.74756,34.01,19.75,1998
25.45098,75.74756,34.9,19.68,1999
25.45098,75.74756,34.92,19.32,2000
25.45098,75.74756,34.12,19.32,2001
25.45098,75.74756,35.6,20.0,2002
25.45098,75.74756,33.96,19.35,2003
25.45098,75.74756,34.09,19.84,2004
25.45098,75.74756,33.59,19.17,2005
25.45098,75.74756,33.95,20.03,2006
25.45098,75.74756,33.66,19.53,2007
25.45098,75.74756,33.21,19.24,2008
25.45098,75.74756,34.83,20.27,2009
25.45098,75.74756,33.77,20.29,2010
25.45098,75.74756,32.6,19.23,2011
25.45098,75.74756,32.62,18.71,2012
25.45098,75.74756,31.79,18.81,2013
25.45098,75.74756,32.94,19.29,2014
25.45098,75.74756,33.09,19.04,2015
25.49157,74.7134,31.9,18.09,1997
25.49157,74.7134,33.49,19.07,1998
25.49157,74.7134,34.39,19.13,1999
25.49157,74.7134,34.37,18.9,2000
25.49157,74.7134,33.65,18.79,2001
25.49157,74.7134,35.09,19.46,2002
25.49157,74.7134,33.67,18.81,2003
25.49157,74.7134,33.57,19.25,2004
25.49157,74.7134,33.18,18.71,2005
25.49157,74.7134,33.39,19.52,2006
25.49157,74.7134,33.36,19.15,2007
25.49157,74.7134,32.89,18.9,2008
25.49157,74.7134,34.23,19.67,2009
25.49157,74.7134,33.13,19.71,2010
25.49157,74.7134,32.37,18.79,2011
25.49157,74.7134,32.13,18.28,2012
25.49157,74.7134,31.56,18.43,2013
25.49157,74.7134,32.47,18.75,2014
25.49157,74.7134,33.04,18.63,2015
25.49224,86.69562,32.27,19.97,1997
25.49224,86.69562,32.12,20.36,1998
25.49224,86.69562,32.8,20.1,1999
25.49224,86.69562,32.41,19.78,2000
25.49224,86.69562,32.26,20.29,2001
25.49224,86.69562,32.39,20.27,2002
25.49224,86.69562,32.05,20.2,2003
25.49224,86.69562,31.9,20.31,2004
25.49224,86.69562,32.53,20.8,2005
25.49224,86.69562,31.8,20.47,2006
25.49224,86.69562,31.12,20.02,2007
25.49224,86.69562,31.32,20.14,2008
25.49224,86.69562,32.57,20.37,2009
25.49224,86.69562,32.9,20.72,2010
25.49224,86.69562,31.4,20.08,2011
25.49224,86.69562,32.38,19.74,2012
25.49224,86.69562,31.66,19.85,2013
25.49224,86.69562,32.21,20.14,2014
25.49224,86.69562,32.68,20.83,2015
25.51454,86.0805,32.55,19.99,1997
25.51454,86.0805,32.65,20.51,1998
25.51454,86.0805,33.53,20.35,1999
25.51454,86.0805,32.73,19.94,2000
25.51454,86.0805,32.6,20.4,2001
25.51454,86.0805,32.87,20.37,2002
25.51454,86.0805,32.33,20.17,2003
25.51454,86.0805,32.23,20.36,2004
25.51454,86.0805,32.88,20.86,2005
25.51454,86.0805,32.24,20.58,2006
25.51454,86.0805,31.3,19.99,2007
25.51454,86.0805,31.27,20.1,2008
25.51454,86.0805,33.01,20.48,2009
25.51454,86.0805,33.21,20.82,2010
25.51454,86.0805,31.66,20.14,2011
25.51454,86.0805,32.5,19.67,2012
25.51454,86.0805,31.92,19.77,2013
25.51454,86.0805,32.28,20.05,2014
25.51454,86.0805,33.04,20.91,2015
25.53216,78.64157,32.8,19.68,1997
25.53216,78.64157,33.51,20.21,1998
25.53216,78.64157,34.4,20.08,1999
25.53216,78.64157,35.57,20.34,2000
25.53216,78.64157,34.12,19.95,2001
25.53216,78.64157,35.37,20.75,2002
25.53216,78.64157,33.7,20.22,2003
25.53216,78.64157,34.29,20.54,2004
25.53216,78.64157,33.95,20.0,2005
25.53216,78.64157,34.86,20.98,2006
25.53216,78.64157,34.48,20.49,2007
25.53216,78.64157,32.43,19.8,2008
25.53216,78.64157,34.59,20.86,2009
25.53216,78.64157,33.62,20.81,2010
25.53216,78.64157,32.48,19.78,2011
25.53216,78.64157,33.23,19.55,2012
25.53216,78.64157,32.24,19.57,2013
25.53216,78.64157,33.14,19.99,2014
25.53216,78.64157,33.19,19.95,2015
25.54286,87.63958,32.19,19.9,1997
25.54286,87.63958,31.44,20.22,1998
25.54286,87.63958,31.85,20.13,1999
25.54286,87.63958,31.67,19.63,2000
25.54286,87.63958,31.71,20.21,2001
25.54286,87.63958,31.16,20.02,2002
25.54286,87.63958,31.17,20.01,2003
25.54286,87.63958,30.82,20.13,2004
25.54286,87.63958,31.43,20.56,2005
25.54286,87.63958,31.08,20.2,2006
25.54286,87.63958,30.61,19.96,2007
25.54286,87.63958,30.74,20.13,2008
25.54286,87.63958,31.53,20.15,2009
25.54286,87.63958,31.41,20.35,2010
25.54286,87.63958,30.62,19.87,2011
25.54286,87.63958,31.48,19.39,2012
25.54286,87.63958,30.92,19.81,2013
25.54286,87.63958,31.56,20.12,2014
25.54286,87.63958,32.2,20.99,2015
25.54309,81.44866,32.77,20.08,1997
25.54309,81.44866,33.05,20.35,1998
25.54309,81.44866,33.97,20.19,1999
25.54309,81.44866,34.23,20.03,2000
25.54309,81.44866,33.3,20.2,2001
25.54309,81.44866,34.31,20.64,2002
25.54309,81.44866,32.93,20.27,2003
25.54309,81.44866,33.81,20.47,2004
25.54309,81.44866,33.36,20.34,2005
25.54309,81.44866,34.58,21.1,2006
25.54309,81.44866,33.49,20.53,2007
25.54309,81.44866,31.97,20.11,2008
25.54309,81.44866,34.19,20.79,2009
25.54309,81.44866,34.46,21.31,2010
25.54309,81.44866,32.44,20.14,2011
25.54309,81.44866,32.75,19.67,2012
25.54309,81.44866,32.1,19.65,2013
25.54309,81.44866,33.52,20.39,2014
25.54309,81.44866,34.2,20.94,2015
25.55223,91.24339,26.69,17.04,1997
25.55223,91.24339,26.99,17.81,1998
25.55223,91.24339,27.49,18.01,1999
25.55223,91.24339,26.29,17.19,2000
25.55223,91.24339,26.6,17.64,2001
25.55223,91.24339,26.33,17.63,2002
25.55223,91.24339,26.18,17.48,2003
25.55223,91.24339,25.99,17.33,2004
25.55223,91.24339,26.38,17.7,2005
25.55223,91.24339,26.7,17.78,2006
25.55223,91.24339,26.43,17.47,2007
25.55223,91.24339,26.27,17.57,2008
25.55223,91.24339,26.94,17.88,2009
25.55223,91.24339,26.48,18.05,2010
25.55223,91.24339,26.35,17.45,2011
25.55223,91.24339,26.39,17.72,2012
25.55223,91.24339,26.68,18.05,2013
25.55223,91.24339,26.98,18.3,2014
25.55223,91.24339,26.66,18.6,2015
25.57609,71.61879,33.97,20.27,1997
25.57609,71.61879,35.44,21.13,1998
25.57609,71.61879,36.02,21.05,1999
25.57609,71.61879,35.92,20.84,2000
25.57609,71.61879,35.44,20.73,2001
25.57609,71.61879,36.3,21.17,2002
25.57609,71.61879,34.74,20.36,2003
25.57609,71.61879,35.58,21.25,2004
25.57609,71.61879,34.92,20.61,2005
25.57609,71.61879,34.36,20.93,2006
25.57609,71.61879,35.18,20.92,2007
25.57609,71.61879,34.73,20.75,2008
25.57609,71.61879,35.68,21.35,2009
25.57609,71.61879,35.02,21.2,2010
25.57609,71.61879,34.27,20.81,2011
25.57609,71.61879,33.92,20.01,2012
25.57609,71.61879,34.05,20.39,2013
25.57609,71.61879,34.45,20.4,2014
25.57609,71.61879,34.51,20.44,2015
25.5781,90.18755,30.08,19.31,1997
25.5781,90.18755,29.76,19.82,1998
25.5781,90.18755,30.29,19.94,1999
25.5781,90.18755,29.24,19.27,2000
25.5781,90.18755,29.75,19.72,2001
25.5781,90.18755,29.21,19.7,2002
25.5781,90.18755,29.09,19.64,2003
25.5781,90.18755,28.9,19.55,2004
25.5781,90.18755,29.45,19.86,2005
25.5781,90.18755,29.66,19.79,2006
25.5781,90.18755,29.49,19.64,2007
25.5781,90.18755,29.35,19.66,2008
25.5781,90.18755,29.87,19.97,2009
25.5781,90.18755,29.67,20.11,2010
25.5781,90.18755,29.45,19.62,2011
25.5781,90.18755,29.42,19.48,2012
25.5781,90.18755,29.65,19.88,2013
25.5781,90.18755,30.26,20.33,2014
25.5781,90.18755,29.87,20.69,2015
25.60241,83.49876,32.57,19.95,1997
25.60241,83.49876,32.61,20.42,1998
25.60241,83.49876,33.76,20.19,1999
25.60241,83.49876,33.24,19.9,2000
25.60241,83.49876,32.91,20.3,2001
25.60241,83.49876,34.01,20.53,2002
25.60241,83.49876,33.35,20.27,2003
25.60241,83.49876,33.97,20.61,2004
25.60241,83.49876,33.56,20.67,2005
25.60241,83.49876,33.62,20.74,2006
25.60241,83.49876,32.55,20.24,2007
25.60241,83.49876,31.78,20.04,2008
25.60241,83.49876,34.06,20.63,2009
25.60241,83.49876,33.99,21.18,2010
25.60241,83.49876,32.3,20.06,2011
25.60241,83.49876,33.01,19.71,2012
25.60241,83.49876,32.3,19.73,2013
25.60241,83.49876,32.91,20.03,2014
25.60241,83.49876,33.91,20.85,2015
25.60524,85.14085,32.31,19.9,1997
25.60524,85.14085,32.52,20.48,1998
25.60524,85.14085,33.55,20.24,1999
25.60524,85.14085,32.77,19.93,2000
25.60524,85.14085,32.39,20.3,2001
25.60524,85.14085,33.14,20.33,2002
25.60524,85.14085,32.37,20.11,2003
25.60524,85.14085,32.66,20.39,2004
25.60524,85.14085,33.32,20.82,2005
25.60524,85.14085,32.64,20.65,2006
25.60524,85.14085,31.39,19.93,2007
25.60524,85.14085,30.98,19.85,2008
25.60524,85.14085,33.35,20.49,2009
25.60524,85.14085,33.62,20.99,2010
25.60524,85.14085,31.93,20.17,2011
25.60524,85.14085,32.41,19.63,2012
25.60524,85.14085,31.84,19.68,2013
25.60524,85.14085,32.11,19.91,2014
25.60524,85.14085,33.29,20.83,2015
25.61489,73.41513,32.78,18.8,1997
25.61489,73.41513,34.61,19.85,1998
25.61489,73.41513,35.55,20.11,1999
25.61489,73.41513,35.4,19.98,2000
25.61489,73.41513,34.83,19.67,2001
25.61489,73.41513,36.14,20.55,2002
25.61489,73.41513,34.52,19.65,2003
25.61489,73.41513,35.04,20.29,2004
25.61489,73.41513,34.52,19.53,2005
25.61489,73.41513,34.79,20.47,2006
25.61489,73.41513,34.91,20.12,2007
25.61489,73.41513,33.97,19.61,2008
25.61489,73.41513,35.37,20.49,2009
25.61489,73.41513,34.26,20.29,2010
25.61489,73.41513,33.95,19.89,2011
25.61489,73.41513,33.38,19.14,2012
25.61489,73.41513,33.32,19.4,2013
25.61489,73.41513,33.94,19.57,2014
25.61489,73.41513,34.21,19.56,2015
25.72773,90.69459,29.07,18.48,1997
25.72773,90.69459,29.05,19.11,1998
25.72773,90.69459,29.59,19.28,1999
25.72773,90.69459,28.45,18.58,2000
25.72773,90.69459,28.89,19.02,2001
25.72773,90.69459,28.45,19.01,2002
25.72773,90.69459,28.3,18.87,2003
25.72773,90.69459,28.12,18.77,2004
25.72773,90.69459,28.56,19.08,2005
